
   INFO  Server running on [http://adamclay.local:8004].  

  Press Ctrl+C to stop the server
  2025-07-03 18:10:43 /api/thoughts/recent ......................... ~ 0.13ms
  2025-07-03 18:10:43 /api/thoughts/recent ......................... ~ 0.63ms
  2025-07-03 18:10:43 /api/consciousness/thinking-status ........... ~ 0.55ms
  2025-07-03 18:10:43 /api/consciousness/thinking-status ........... ~ 0.36ms
  2025-07-03 18:10:43 /api/status .................................. ~ 0.35ms
  2025-07-03 18:10:43 /api/status .................................. ~ 0.67ms
  2025-07-03 18:10:53 /api/status .................................. ~ 0.34ms
  2025-07-03 18:10:53 /api/status .................................. ~ 1.37ms
  2025-07-03 18:10:58 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 18:10:58 /api/consciousness/thinking-status ........... ~ 0.36ms
  2025-07-03 18:11:04 /api/thoughts/recent ......................... ~ 1.04ms
  2025-07-03 18:11:04 /api/thoughts/recent ......................... ~ 0.10ms
  2025-07-03 18:11:04 /api/status .................................. ~ 0.67ms
  2025-07-03 18:11:04 /api/status .................................. ~ 0.78ms
  2025-07-03 18:11:14 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 18:11:14 /api/consciousness/thinking-status ........... ~ 0.11ms
  2025-07-03 18:11:14 /api/status .................................. ~ 0.51ms
  2025-07-03 18:11:14 /api/status .................................. ~ 0.95ms
  2025-07-03 18:11:24 /api/thoughts/recent ......................... ~ 1.37ms
  2025-07-03 18:11:24 /api/thoughts/recent ......................... ~ 2.37ms
  2025-07-03 18:11:24 /api/status .................................. ~ 1.04ms
  2025-07-03 18:11:24 /api/status .................................. ~ 1.06ms
  2025-07-03 18:11:29 /api/consciousness/thinking-status ........... ~ 0.88ms
  2025-07-03 18:11:29 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 18:11:34 /api/status .................................. ~ 0.51ms
  2025-07-03 18:11:34 /api/status .................................. ~ 0.05ms
  2025-07-03 18:11:44 /api/thoughts/recent ......................... ~ 1.09ms
  2025-07-03 18:11:44 /api/thoughts/recent ......................... ~ 0.08ms
  2025-07-03 18:11:44 /api/consciousness/thinking-status ........... ~ 0.62ms
  2025-07-03 18:11:44 /api/consciousness/thinking-status ........... ~ 0.40ms
  2025-07-03 18:11:44 /api/status .................................. ~ 0.38ms
  2025-07-03 18:11:44 /api/status .................................. ~ 0.73ms
  2025-07-03 18:11:54 /api/status .................................. ~ 1.62ms
  2025-07-03 18:11:54 /api/status .................................. ~ 3.18ms
  2025-07-03 18:11:59 /api/consciousness/thinking-status ........... ~ 0.26ms
  2025-07-03 18:11:59 /api/consciousness/thinking-status ........... ~ 1.20ms
  2025-07-03 18:12:04 /api/thoughts/recent ......................... ~ 0.52ms
  2025-07-03 18:12:04 /api/thoughts/recent ......................... ~ 2.26ms
  2025-07-03 18:12:04 /api/status .................................. ~ 1.30ms
  2025-07-03 18:12:04 /api/status .................................. ~ 1.13ms
  2025-07-03 18:12:14 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 18:12:14 /api/consciousness/thinking-status ........... ~ 0.59ms
  2025-07-03 18:12:14 /api/status .................................. ~ 0.49ms
  2025-07-03 18:12:14 /api/status .................................. ~ 0.94ms
  2025-07-03 18:12:29 /api/thoughts/recent ......................... ~ 1.22ms
  2025-07-03 18:12:29 /api/thoughts/recent ......................... ~ 2.08ms
  2025-07-03 18:12:29 /api/status .................................. ~ 0.89ms
  2025-07-03 18:12:29 /api/status .................................. ~ 1.09ms
  2025-07-03 18:12:29 /api/consciousness/thinking-status ........... ~ 1.08ms
  2025-07-03 18:12:29 /api/consciousness/thinking-status ........... ~ 0.51ms
  2025-07-03 18:12:34 /api/status .................................. ~ 0.60ms
  2025-07-03 18:12:34 /api/status .................................. ~ 5.90ms
  2025-07-03 18:12:44 /api/thoughts/recent ......................... ~ 1.66ms
  2025-07-03 18:12:44 /api/thoughts/recent ......................... ~ 2.19ms
  2025-07-03 18:12:44 /api/consciousness/thinking-status ........... ~ 0.57ms
  2025-07-03 18:12:44 /api/consciousness/thinking-status ........... ~ 0.34ms
  2025-07-03 18:12:45 /api/status .................................. ~ 0.34ms
  2025-07-03 18:12:45 /api/status .................................. ~ 0.66ms
  2025-07-03 18:12:54 /api/status .................................. ~ 1.10ms
  2025-07-03 18:12:54 /api/status .................................. ~ 2.45ms
  2025-07-03 18:13:00 /api/consciousness/thinking-status ........... ~ 0.67ms
  2025-07-03 18:13:00 /api/consciousness/thinking-status ........... ~ 1.92ms
  2025-07-03 18:13:05 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 18:13:05 /api/thoughts/recent ......................... ~ 1.04ms
  2025-07-03 18:13:05 /api/status .................................. ~ 0.89ms
  2025-07-03 18:13:05 /api/status .................................. ~ 1.08ms
  2025-07-03 18:13:15 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 18:13:15 /api/consciousness/thinking-status ........... ~ 0.43ms
  2025-07-03 18:13:15 /api/status .................................. ~ 0.33ms
  2025-07-03 18:13:15 /api/status .................................. ~ 0.62ms
  2025-07-03 18:13:25 /api/thoughts/recent ......................... ~ 1.20ms
  2025-07-03 18:13:25 /api/thoughts/recent ......................... ~ 0.09ms
  2025-07-03 18:13:25 /api/status .................................. ~ 0.73ms
  2025-07-03 18:13:25 /api/status .................................. ~ 0.87ms
  2025-07-03 18:13:30 /api/consciousness/thinking-status ........... ~ 0.08ms
  2025-07-03 18:13:31 /api/consciousness/thinking-status ........... ~ 0.60ms
  2025-07-03 18:13:35 /api/status .................................. ~ 1.36ms
  2025-07-03 18:13:35 /api/status .................................. ~ 2.58ms
  2025-07-03 18:13:45 /api/thoughts/recent ......................... ~ 1.26ms
  2025-07-03 18:13:45 /api/thoughts/recent ......................... ~ 2.15ms
  2025-07-03 18:13:45 /api/consciousness/thinking-status ........... ~ 0.89ms
  2025-07-03 18:13:45 /api/status .................................. ~ 0.55ms
  2025-07-03 18:13:45 /api/status .................................. ~ 1.08ms
  2025-07-03 18:13:46 /api/consciousness/thinking-status ........... ~ 0.54ms
  2025-07-03 18:13:55 /api/status .................................. ~ 0.64ms
  2025-07-03 18:13:55 /api/status .................................. ~ 0.08ms
  2025-07-03 18:14:00 /api/consciousness/thinking-status ........... ~ 0.20ms
  2025-07-03 18:14:01 /api/consciousness/thinking-status ........... ~ 0.57ms
  2025-07-03 18:14:05 /api/thoughts/recent ......................... ~ 0.13ms
  2025-07-03 18:14:05 /api/thoughts/recent ......................... ~ 0.69ms
  2025-07-03 18:14:05 /api/status .................................. ~ 1.23ms
  2025-07-03 18:14:05 /api/status .................................. ~ 1.29ms
  2025-07-03 18:14:15 /api/consciousness/thinking-status ........... ~ 0.13ms
  2025-07-03 18:14:15 /api/status .................................. ~ 0.52ms
  2025-07-03 18:14:15 /api/status .................................. ~ 0.84ms
  2025-07-03 18:14:16 /api/consciousness/thinking-status ........... ~ 0.60ms
  2025-07-03 18:14:25 /api/thoughts/recent ......................... ~ 0.99ms
  2025-07-03 18:14:25 /api/thoughts/recent ......................... ~ 1.56ms
  2025-07-03 18:14:25 /api/status .................................. ~ 0.07ms
  2025-07-03 18:14:25 /api/status .................................. ~ 0.68ms
  2025-07-03 18:14:30 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 18:14:31 /api/consciousness/thinking-status ........... ~ 0.21ms
  2025-07-03 18:14:36 /api/status .................................. ~ 0.33ms
  2025-07-03 18:14:36 /api/status .................................. ~ 0.06ms
  2025-07-03 18:14:46 /api/thoughts/recent ......................... ~ 0.35ms
  2025-07-03 18:14:47 /api/thoughts/recent ......................... ~ 0.13ms
  2025-07-03 18:14:47 /api/consciousness/thinking-status ......... ~ 507.28ms
  2025-07-03 18:14:47 /api/status ................................ ~ 507.67ms
  2025-07-03 18:14:47 /api/status .................................. ~ 2.53ms
  2025-07-03 18:14:47 /api/consciousness/thinking-status ........... ~ 1.63ms
  2025-07-03 18:14:57 /api/status .................................. ~ 0.31ms
  2025-07-03 18:14:57 /api/status .................................. ~ 1.02ms
  2025-07-03 18:15:02 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 18:15:02 /api/consciousness/thinking-status ......... ~ 505.77ms
  2025-07-03 18:15:11 /api/thoughts/recent ......................... ~ 0.39ms
  2025-07-03 18:15:11 /api/thoughts/recent ......................... ~ 0.91ms
  2025-07-03 18:15:11 /api/status .................................. ~ 1.34ms
  2025-07-03 18:15:11 /api/status .................................. ~ 1.87ms
  2025-07-03 18:15:17 /api/consciousness/thinking-status ........... ~ 0.09ms
  2025-07-03 18:15:17 /api/consciousness/thinking-status ........... ~ 0.33ms
  2025-07-03 18:15:17 /api/status .................................. ~ 0.27ms
  2025-07-03 18:15:17 /api/status ................................ ~ 505.76ms
  2025-07-03 18:15:26 /api/thoughts/recent ......................... ~ 0.43ms
  2025-07-03 18:15:27 /api/thoughts/recent ......................... ~ 0.07ms
  2025-07-03 18:15:27 /api/status ................................ ~ 505.27ms
  2025-07-03 18:15:27 /api/status ................................ ~ 505.78ms
  2025-07-03 18:15:37 /api/consciousness/thinking-status ......... ~ 505.80ms
  2025-07-03 18:15:37 /api/consciousness/thinking-status ......... ~ 506.23ms
  2025-07-03 18:15:37 /api/status .................................. ~ 0.64ms
  2025-07-03 18:15:37 /api/status .................................. ~ 1.28ms
  2025-07-03 18:15:46 /api/thoughts/recent ......................... ~ 0.37ms
  2025-07-03 18:15:47 /api/thoughts/recent ......................... ~ 0.12ms
  2025-07-03 18:15:47 /api/consciousness/thinking-status ......... ~ 505.86ms
  2025-07-03 18:15:47 /api/consciousness/thinking-status ......... ~ 506.08ms
  2025-07-03 18:15:47 /api/status ................................ ~ 505.73ms
  2025-07-03 18:15:47 /api/status .................................. ~ 0.49ms
  2025-07-03 18:15:57 /api/status .................................. ~ 0.37ms
  2025-07-03 18:15:57 /api/status .................................. ~ 0.06ms
  2025-07-03 18:16:02 /api/consciousness/thinking-status ........... ~ 0.14ms
  2025-07-03 18:16:02 /api/consciousness/thinking-status ........... ~ 0.48ms
  2025-07-03 18:16:06 /api/thoughts/recent ......................... ~ 0.17ms
  2025-07-03 18:16:07 /api/thoughts/recent ......................... ~ 0.10ms
  2025-07-03 18:16:07 /api/status .................................. ~ 0.05ms
  2025-07-03 18:16:07 /api/status .................................. ~ 0.04ms
  2025-07-03 18:16:17 /api/consciousness/thinking-status ........... ~ 1.28ms
  2025-07-03 18:16:17 /api/consciousness/thinking-status ........... ~ 0.09ms
  2025-07-03 18:16:17 /api/status .................................. ~ 0.04ms
  2025-07-03 18:16:17 /api/status .................................. ~ 0.05ms
  2025-07-03 18:16:26 /api/thoughts/recent ......................... ~ 0.34ms
  2025-07-03 18:16:27 /api/thoughts/recent ......................... ~ 0.19ms
  2025-07-03 18:16:27 /api/status .................................. ~ 0.05ms
  2025-07-03 18:16:27 /api/status .................................. ~ 0.04ms
  2025-07-03 18:16:33 /api/consciousness/thinking-status ........... ~ 0.28ms
  2025-07-03 18:16:33 /api/consciousness/thinking-status ........... ~ 0.66ms
  2025-07-03 18:16:38 /api/status .................................. ~ 0.10ms
  2025-07-03 18:16:38 /api/status .................................. ~ 0.06ms
  2025-07-03 18:16:46 /api/thoughts/recent ......................... ~ 0.98ms
  2025-07-03 18:16:47 /api/thoughts/recent ......................... ~ 0.12ms
  2025-07-03 18:16:48 /api/consciousness/thinking-status ........... ~ 0.13ms
  2025-07-03 18:16:48 /api/consciousness/thinking-status ........... ~ 0.08ms
  2025-07-03 18:16:48 /api/status .................................. ~ 0.44ms
  2025-07-03 18:16:48 /api/status .................................. ~ 0.82ms
  2025-07-03 18:16:58 /api/status .................................. ~ 0.74ms
  2025-07-03 18:16:58 /api/status .................................. ~ 1.54ms
  2025-07-03 18:17:03 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 18:17:03 /api/consciousness/thinking-status ........... ~ 0.10ms
  2025-07-03 18:17:06 /api/thoughts/recent ......................... ~ 0.21ms
  2025-07-03 18:17:07 /api/thoughts/recent ......................... ~ 0.16ms
  2025-07-03 18:17:08 /api/status .................................. ~ 0.15ms
  2025-07-03 18:17:08 /api/status .................................. ~ 0.07ms
  2025-07-03 18:17:19 /api/consciousness/thinking-status ........... ~ 0.20ms
  2025-07-03 18:17:19 /api/consciousness/thinking-status ........... ~ 0.46ms
  2025-07-03 18:17:19 /api/status .................................. ~ 0.28ms
  2025-07-03 18:17:19 /api/status .................................. ~ 0.53ms
  2025-07-03 18:17:27 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 18:17:28 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 18:17:29 /api/status .................................. ~ 0.18ms
  2025-07-03 18:17:29 /api/status .................................. ~ 0.08ms
  2025-07-03 18:17:34 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 18:17:34 /api/consciousness/thinking-status ........... ~ 0.11ms
  2025-07-03 18:17:39 /api/status .................................. ~ 0.10ms
  2025-07-03 18:17:39 /api/status .................................. ~ 0.69ms
  2025-07-03 18:17:47 /api/thoughts/recent ......................... ~ 1.26ms
  2025-07-03 18:17:48 /api/thoughts/recent ......................... ~ 0.12ms
  2025-07-03 18:17:49 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 18:17:49 /api/consciousness/thinking-status ........... ~ 0.50ms
  2025-07-03 18:17:49 /api/status .................................. ~ 0.39ms
  2025-07-03 18:17:49 /api/status .................................. ~ 0.77ms
